转炉终点C,转炉终点P,钢水净重,连铸正样Mn,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样V_val,连铸正样Mo_val,连铸正样Ti_val,低铝硅铁,钒氮合金(进口),钒铁(FeV50-B).1,硅铝钙,硅铝合金FeAl30Si25,硅锰面（硅锰渣）,碳化硅(55%),加入C含量,C收得率,加入Mn含量,Mn收得率
0.00069,,68450.0,0.0129,0.0037,0.46,0.0029,0.035,0.0016,0.0,0,0,38,25,0,200,132,128.68,0.8564229095430524,929.6000000000001,
0.00078,,70700.0,0.0132,0.0037,0.475,0.0027,0.036,0.0018,0.0,0,0,38,25,0,200,132,115.24000000000001,0.9938736549809093,929.6000000000001,
0.00067,,70600.0,0.0131,0.0038,0.471,0.0021,0.036,0.0014,0.0,0,0,38,25,0,200,132,128.68,0.9491607087348459,929.6000000000001,
0.00054,,70300.0,0.0132,0.0037,0.476,0.003,0.037,0.0017,0.0,0,0,40,50,0,0,132,131.5,0.9943574144486691,889.76,
0.00096,,67750.0,0.0136,0.0039,0.472,0.0029,0.035,0.0017,0.0,0,0,40,0,0,0,132,110.66384616,0.820367293838145,949.5200000000001,
0.00061,,76750.0,0.0132,0.0035,0.474,0.0022,0.035,0.0022,0.001,0,0,36,25,0,0,132,119.29999999999998,1.1515716680637051,863.2,
0.00067,,65150.0,0.0135,0.0035,0.469,0.0026,0.035,0.0027,0.001,0,0,40,25,0,0,132,134.39000000000001,0.7901964431877371,1002.6400000000001,
0.00043,,71600.0,0.0139,0.0033,0.468,0.0027,0.034,0.006,0.002,0,0,40,50,0,0,132,157.66,0.8492452112140048,1049.1200000000001,
0.00037,,74900.0,0.013,0.0033,0.459,0.0016,0.035,0.0033,0.001,0,0,40,50,0,0,132,156.81,0.9218608507110515,1015.9200000000001,
0.00035,,70650.0,0.0132,0.0035,0.473,0.0021,0.036,0.0062,0.001,0,0,40,50,0,0,132,152.18,0.9517183598370349,1022.5600000000001,
0.00041,,72650.0,0.0131,0.0034,0.473,0.0022,0.036,0.0041,0.002,0,0,40,50,0,0,132,151.84,0.9521437038988406,1009.2800000000001,
0.00066,,72050.0,0.0131,0.0036,0.472,0.0021,0.036,0.0055,0.002,0,0,40,50,0,0,132,135.74,0.9235818476499188,942.88,
0.00047,,72750.0,0.013,0.0035,0.459,0.0021,0.034,0.002,0.001,0,0,40,50,0,0,132,151.32999999999998,0.8797495539549329,989.36,
0.00052,,73050.0,0.0135,0.004,0.468,0.0018,0.036,0.003,0.001,0,0,40,50,0,0,132,146.19,0.8894520829058075,976.08,
0.00072,,68400.0,0.0131,0.0036,0.459,0.0016,0.034,0.0021,0.001,0,0,40,25,0,0,132,130.38,0.8289001380579843,996.0,
0.00076,,71750.0,0.0129,0.0036,0.447,0.0019,0.034,0.0017,0.001,0,0,40,25,0,0,132,122.19,0.8455683771176038,976.08,
0.00044,,69550.0,0.0129,0.0034,0.457,0.0014,0.035,0.0022,0.001,0,0,40,50,0,0,132,141.73,0.912742538629789,989.36,
0.0005,,68700.0,0.0131,0.0037,0.473,0.0022,0.037,0.0041,0.001,0,0,40,50,0,0,132,137.1,0.9520787746170677,996.0,
0.00051,,69950.0,0.0129,0.0036,0.459,0.0023,0.036,0.0056,0.001,0,0,40,50,0,0,132,152.35,0.821860846734493,1029.2,
0.00032,,76600.0,0.013,0.0037,0.47,0.0022,0.035,0.0028,0.001,0,0,40,50,0,0,132,145.85,1.0924100102845389,962.8000000000001,
0.00028,,73150.0,0.0128,0.0037,0.457,0.0023,0.036,0.0041,0.001,0,0,40,50,0,0,132,150.65,0.9808363757052772,962.8000000000001,
0.00049,,71500.0,0.0133,0.0039,0.466,0.0022,0.036,0.0047,0.001,0,0,40,25,0,0,132,145.85,0.887315735344532,962.8000000000001,
0.00052,,75500.0,0.0133,0.0037,0.466,0.0021,0.036,0.0048,0.001,0,0,40,50,0,0,132,141.05,0.9527827011697978,962.8000000000001,
0.00106,,74050.0,0.0133,0.0039,0.476,0.0022,0.034,0.0043,0.001,0,0,30,25,0,0,132,115.75999999999999,0.8571786454733932,1062.4,
0.00079,,76550.0,0.0128,0.0038,0.456,0.0024,0.031,0.0019,0.001,0,0,30,25,0,0,132,118.00999999999999,0.9794975002118466,962.8000000000001,
0.00031,,73050.0,0.0143,0.0036,0.469,0.0015,0.031,0.0014,0.001,0,0,0,75,0,0,132,147.21,0.9378744650499287,1015.9200000000001,
0.00088,,71400.0,0.0146,0.0039,0.495,0.0016,0.032,0.0023,0.001,0,0,0,50,0,0,132,122.87,0.8832750061040121,1002.6400000000001,
0.00067,,68250.0,0.0131,0.0036,0.461,0.0022,0.033,0.0037,0.001,0,0,30,25,0,0,132,130.04,0.855486773300523,982.72,
0.00066,,73600.0,0.0133,0.0039,0.456,0.0028,0.034,0.0028,0.001,0,0,30,25,0,0,132,130.55,0.8682037533512065,1002.6400000000001,
0.00074,,73650.0,0.0131,0.0038,0.472,0.0022,0.033,0.0029,0.001,0,0,30,25,0,0,132,121.68,1.0047583826429978,956.1600000000001,
0.00106,,71200.0,0.014,0.0041,0.487,0.0021,0.032,0.0036,0.001,0,0,30,0,0,0,132,113.21384615999999,0.8427237766055946,1049.1200000000001,
0.00095,,73900.0,0.0133,0.0037,0.465,0.0022,0.034,0.0037,0.001,0,0,30,0,0,0,132,112.53384616000001,0.886533282246078,1022.5600000000001,
0.00045,,71400.0,0.013,0.0038,0.469,0.002,0.033,0.0023,0.001,0,0,30,50,0,0,132,136.59,1.0193279156600044,976.08,
0.00073,,70100.0,0.013,0.0035,0.468,0.0017,0.032,0.0016,0.001,0,0,30,25,0,200,132,130.04000000000002,0.9002383881882495,982.72,
0.00075,,72200.0,0.0138,0.004,0.483,0.0016,0.033,0.0026,0.001,0,0,0,50,0,0,132,147.21,0.8092520888526593,1015.9200000000001,
0.00084,,69900.0,0.0128,0.0036,0.467,0.0025,0.034,0.0016,0.0,0,0,38,25,0,200,132,115.24000000000001,0.9462339465463379,929.6000000000001,
0.00066,,71850.0,0.0129,0.0037,0.458,0.0023,0.033,0.0017,0.0,0,0,0,25,0,200,132,129.4778,0.9100710700985034,956.1600000000001,
0.00074,,71800.0,0.0131,0.0037,0.463,0.0027,0.033,0.0016,0.0,0,0,38,25,0,200,132,115.91999999999999,0.9662525879917185,956.1600000000001,
0.0007,,73400.0,0.0134,0.0038,0.467,0.0024,0.032,0.0018,0.0,0,0,38,25,0,200,132,116.6,1.0072041166380787,982.72,
0.00077,,75550.0,0.013,0.0033,0.46,0.0025,0.033,0.0022,0.0,0,0,38,25,0,200,132,112.69999999999999,1.0256566104702753,942.8800000000001,
0.00065,,73300.0,0.013,0.0036,0.45,0.0022,0.033,0.0022,0.0,0,0,38,25,0,200,132,129.02,0.8805999069911642,942.8800000000001,
0.00072,,71550.0,0.0131,0.0036,0.471,0.0018,0.035,0.0023,0.0,0,0,40,25,0,200,132,117.44999999999999,1.0234482758620689,1015.9200000000001,
0.00079,,73850.0,0.013,0.0038,0.45,0.0021,0.036,0.0017,0.0,0,0,38,25,0,200,132,115.57999999999998,0.9009214396954494,942.8800000000001,
0.0008,,70050.0,0.0128,0.0035,0.457,0.0022,0.034,0.002,0.0,0,0,38,25,0,200,132,115.57999999999998,0.9091105727634541,942.8800000000001,
0.00074,,72150.0,0.0131,0.0036,0.461,0.0022,0.035,0.0024,0.0,0,0,38,25,0,200,132,115.57999999999998,0.9738189998269599,942.8800000000001,
0.00076,,74450.0,0.0136,0.0039,0.48,0.0024,0.034,0.0017,0.0,0,0,41,25,0,200,132,130.38,0.9364779874213836,996.0,
0.0011,,74300.0,0.0135,0.0039,0.478,0.0021,0.034,0.0022,0.0,0,0,38,25,0,200,132,115.57999999999998,0.8356982176847204,942.8800000000001,
0.00076,,71250.0,0.0128,0.0036,0.466,0.0022,0.033,0.0022,0.0,0,0,41,0,0,200,132,120.77384615999999,0.9675107957164688,969.44,
0.00073,,76950.0,0.0135,0.004,0.478,0.0021,0.034,0.0029,0.0,0,0,38,25,0,200,132,112.69999999999999,1.1402528837622006,942.8800000000001,
0.00035,,70600.0,0.0133,0.0034,0.464,0.0018,0.033,0.0028,0.0,0,0,50,50,0,200,88,144.91,0.9500379545925056,1029.2,
0.00059,,73950.0,0.0132,0.0036,0.461,0.0014,0.033,0.0023,0.0,0,0,50,50,0,200,88,133.67000000000002,0.9460200493753271,1002.6400000000001,
0.00058,,72400.0,0.0128,0.0034,0.455,0.0019,0.031,0.002,0.0,0,0,50,50,0,200,88,134.18,0.928066775972574,1022.56,
0.0005,,76600.0,0.0135,0.0036,0.477,0.0019,0.033,0.0027,0.0,0,0,47,50,0,200,88,137.28,1.0601689976689976,956.1600000000001,
0.00046,,74000.0,0.0131,0.0035,0.461,0.0022,0.032,0.0017,0.0,0,0,48,50,0,200,88,138.64,0.9821119446047317,1009.28,
0.0005,,71150.0,0.013,0.0035,0.469,0.0024,0.031,0.0019,0.0,0,0,50,50,0,200,88,138.98,0.9726939127932075,1022.56,
0.00037,,75900.0,0.0129,0.0036,0.457,0.0021,0.034,0.0018,0.0,0,0,50,50,0,200,88,141.86,1.032616664316932,1022.56,
0.00054,,74200.0,0.0132,0.0035,0.463,0.0021,0.034,0.0017,0.0,0,0,50,50,0,200,88,134.01,0.9744944407133795,1015.9200000000001,
0.00056,,76150.0,0.0133,0.0035,0.464,0.0021,0.034,0.0028,0.0,0,0,47,50,0,200,88,127.0,1.0433149606299212,929.6000000000001,
0.00044,,71900.0,0.0129,0.0034,0.457,0.002,0.034,0.0021,0.0,0,0,47,50,0,200,88,142.25,0.9401335676625657,962.8,
0.00027,,71500.0,0.013,0.0034,0.47,0.0021,0.034,0.0021,0.0,0,0,50,50,0,200,88,143.5,1.0612891986062718,1049.1200000000001,
0.00045,,74350.0,0.0132,0.0035,0.462,0.0021,0.036,0.0019,0.0,0,0,50,50,0,200,88,140.9,0.9762065294535132,1022.56,
0.00051,,76800.0,0.0131,0.0035,0.461,0.002,0.034,0.0021,0.0,0,0,41,50,0,200,88,139.66,0.9843333810683086,1049.1200000000001,
0.00072,,76950.0,0.0127,0.0034,0.455,0.0023,0.034,0.002,0.0,0,0,40,25,0,200,88,121.30000000000001,1.0023165704863972,969.44,
0.0005,,74100.0,0.0136,0.0037,0.47,0.0023,0.036,0.002,0.0,0,0,40,50,0,200,88,133.84,0.9965630603705917,1009.28,
0.00062,,74500.0,0.0133,0.0037,0.475,0.0024,0.036,0.0023,0.0,0,0,39,25,0,0,88,132.73499999999999,0.9990582740045956,966.12,
0.00066,,72300.0,0.0132,0.0036,0.463,0.0023,0.035,0.0015,0.0,0,0,40,25,0,0,88,133.16,0.8904475818564134,982.72,
0.00069,,72300.0,0.0129,0.0035,0.468,0.0022,0.035,0.0,0.0,0,0,40,25,0,0,88,116.245,1.0635554217385692,959.48,
0.00081,,71700.0,0.0134,0.0036,0.476,0.0022,0.034,0.0,0.001,0,0,40,0,0,0,88,122.03384616000001,0.9341916491800915,1009.2800000000001,
0.00065,,74650.0,0.0134,0.0036,0.475,0.0022,0.033,0.0,0.0,0,0,40,25,0,0,88,159.17,0.8207419739900735,1998.64,
0.00085,,76000.0,0.0131,0.0035,0.451,0.0022,0.033,0.0,0.001,0,0,40,0,0,0,88,122.23784615999999,0.8393472498337745,1017.248,
0.00074,,75350.0,0.013,0.0034,0.47,0.0022,0.035,0.001,0.0,0,0,40,25,0,0,88,117.60499999999999,1.0635687258194804,1012.6,
0.00094,,73600.0,0.0131,0.0034,0.471,0.0018,0.036,0.0,0.0,0,0,39,0,0,0,88,103.89484616,1.0342765206516187,938.2320000000001,
0.00075,,70700.0,0.0131,0.0032,0.46,0.0019,0.031,0.0,0.001,0,0,30,25,0,0,88,117.48599999999999,0.932749433975112,1007.952,
0.00075,,73750.0,0.0133,0.0037,0.473,0.002,0.031,0.0,0.0,0,0,30,25,0,0,88,143.411,0.8485227771928233,2020.5520000000001,
0.00074,,73950.0,0.0133,0.0036,0.474,0.002,0.032,0.0,0.001,0,0,30,25,0,0,88,116.398,1.0546315228784,965.456,
0.00064,,72350.0,0.0129,0.0035,0.457,0.0022,0.032,0.0,0.0,0,0,40,25,0,0,88,134.367,0.8938280976727917,1029.864,
0.00033,,74650.0,0.0132,0.0034,0.463,0.0022,0.036,0.0,0.0,0,0,0,75,0,0,88,150.43200000000002,0.977587880238247,1019.904,
0.00092,,74450.0,0.0135,0.0038,0.477,0.0021,0.031,0.0,0.001,0,0,30,0,0,0,88,105.67984616,1.0426396707010497,1007.952,
0.00067,,74950.0,0.0133,0.0034,0.473,0.002,0.03,0.0,0.001,0,0,30,25,0,0,88,132.82,0.9762347538021381,969.44,
0.00258,,73700.0,0.0131,0.0035,0.459,0.0018,0.03,0.0,0.001,0,0,30,25,0,0,88,116.959,-0.17643789704084328,987.368,
0.00025,,72350.0,0.0135,0.0039,0.477,0.0017,0.034,0.0,0.001,0,0,0,50,0,0,132,153.42,1.0138997523139097,996.0,
0.00029,,72300.0,0.014,0.0041,0.475,0.002,0.035,0.0,0.0,0,0,40,75,0,0,132,146.7,0.9906134969325154,996.0,
0.00065,,64100.0,0.0133,0.0039,0.464,0.0022,0.033,0.0,0.001,0,0,40,25,0,0,132,130.21,0.8122648030105214,989.36,
0.00079,,73700.0,0.0129,0.0033,0.467,0.0017,0.032,0.0,0.0,0,0,40,25,0,0,132,119.08000000000001,0.9964477662075913,929.6,
0.00065,,70350.0,0.0131,0.0036,0.471,0.002,0.034,0.0,0.001,0,0,36,25,0,0,132,120.49000000000001,1.0217652917254543,909.6800000000001,
0.00103,,66600.0,0.013,0.0035,0.461,0.0027,0.033,0.0,0.001,0,0,40,0,0,0,132,102.59384616000001,0.8244354136805664,1009.2800000000001,
0.00028,,77200.0,0.0131,0.0034,0.462,0.0025,0.033,0.0,0.001,0,0,39,50,0,0,132,145.68,1.070455793520044,956.1600000000001,
0.00055,,68900.0,0.0132,0.0037,0.473,0.002,0.035,0.0,0.001,0,0,0,50,0,0,132,131.62,0.9684318492630297,969.44,
0.00051,,71200.0,0.013,0.0035,0.47,0.0024,0.034,0.0031,0.0,0,0,48,50,0,0,132,130.38,1.0321214910262309,996.0,
0.00038,,72500.0,0.0135,0.0037,0.483,0.0041,0.034,0.003,0.0,0,0,48,50,0,0,132,146.7,0.998295841854124,996.0,
0.00076,,63400.0,0.0131,0.0032,0.472,0.0018,0.036,0.003,0.0,0,0,40,25,0,0,88,115.99000000000001,0.8964221053539096,949.5200000000001,
0.00067,,73250.0,0.0132,0.0035,0.475,0.0029,0.034,0.0,0.0,0,0,38,25,0,0,88,130.03199999999998,0.9745485726590378,860.5440000000001,
0.00067,,64150.0,0.013,0.0034,0.47,0.0022,0.033,0.0028,0.0,0,0,40,25,0,0,88,132.786,0.8357771150573101,968.1120000000001,
0.00078,,72750.0,0.0128,0.0033,0.466,0.0019,0.034,0.0028,0.0,0,0,32,0,0,0,88,121.06484616000002,0.9734865548355972,971.432,
0.00083,,70100.0,0.0132,0.0035,0.463,0.0023,0.033,0.0024,0.0,0,0,32,0,0,0,88,120.36784616000001,0.8561007219737393,944.2080000000001,
0.00068,,72800.0,0.0134,0.0036,0.468,0.0027,0.034,0.0036,0.0,0,0,32,25,0,0,88,133.585,0.8828536138039449,999.32,
0.00095,,73300.0,0.0131,0.0035,0.452,0.0023,0.034,0.0033,0.0,0,0,32,0,0,0,88,105.61184616000001,0.8675636619512344,1005.296,
0.00076,,71350.0,0.0134,0.0033,0.477,0.0019,0.036,0.0031,0.0,0,0,30,25,0,0,88,116.10900000000001,1.0077944000895707,954.168,
0.00066,,68400.0,0.0133,0.0035,0.476,0.0024,0.034,0.0041,0.0,0,0,32,25,0,0,88,117.214,1.0153735901854726,997.3280000000001,
0.00068,,73350.0,0.0132,0.0036,0.463,0.0021,0.033,0.004,0.0,0,0,32,25,0,0,88,133.16,0.8923625713427455,982.72,
0.00081,,71850.0,0.0133,0.0035,0.465,0.002,0.036,0.0032,0.0,0,0,30,0,0,0,88,118.10684615999999,0.9064377170394506,855.8960000000001,
0.00076,,63950.0,0.013,0.0034,0.46,0.0022,0.034,0.0031,0.0,0,0,32,25,0,0,88,115.65,0.8515607436230003,936.24,
0.0009,,71600.0,0.0134,0.0037,0.468,0.0027,0.034,0.0036,0.0,0,0,32,0,0,0,88,105.01684616000001,0.9545135248803589,982.056,
0.00103,,72300.0,0.0131,0.0033,0.473,0.0023,0.035,0.0048,0.0,0,0,32,0,0,0,88,105.08484616,0.9425811962381996,984.7120000000001,
0.00068,,72100.0,0.0135,0.0036,0.478,0.0021,0.034,0.004,0.0,0,0,31,0,0,0,88,104.31984616000001,1.1887670904901186,954.832,
0.00082,,70650.0,0.0137,0.0039,0.481,0.002,0.034,0.0037,0.0,0,0,30,25,0,0,132,119.93,0.9307679479696488,962.8000000000001,
0.00069,,71900.0,0.0131,0.0039,0.463,0.0025,0.035,0.0041,0.0,0,0,30,25,0,0,132,129.53,0.8936848606500424,962.8000000000001,
0.00093,,71700.0,0.0132,0.0039,0.464,0.0021,0.034,0.0045,0.0,0,0,30,25,0,0,132,112.87,0.8702843979799769,949.5200000000001,
0.00023,,72850.0,0.0129,0.0037,0.469,0.002,0.034,0.0037,0.0,0,0,30,75,0,0,132,150.65,1.049349485562562,962.8000000000001,
0.00068,,70000.0,0.0135,0.0038,0.469,0.0025,0.035,0.0037,0.001,0,0,30,0,0,0,132,134.04384616,0.8459918396003149,962.8000000000001,
0.00062,,69800.0,0.0133,0.0037,0.467,0.0027,0.035,0.0046,0.0,0,0,30,25,0,0,132,137.21,0.8546315866190511,962.8000000000001,
0.00078,,72500.0,0.0136,0.0039,0.481,0.0025,0.035,0.0052,0.0,0,0,30,0,0,0,0,78.12384616,1.5033822036802802,962.8000000000001,
0.00082,,68600.0,0.0131,0.0039,0.462,0.0024,0.037,0.0041,0.0,0,0,30,0,0,0,132,120.99384615999999,0.8391170561330968,903.0400000000001,
0.00066,,71800.0,0.0136,0.004,0.492,0.0028,0.036,0.0046,0.0,0,0,39,25,0,0,132,129.87,1.0172634172634172,976.08,
0.0006,,68200.0,0.0131,0.0037,0.474,0.0027,0.037,0.0037,0.0,0,0,31,25,0,0,132,129.02,0.9514803906371104,942.88,
0.00055,,69000.0,0.0131,0.0038,0.473,0.0024,0.036,0.0041,0.0,0,0,39,50,0,0,132,133.82,0.9538932894933492,942.88,
0.00067,,70000.0,0.0131,0.0036,0.473,0.0028,0.035,0.0033,0.0,0,0,40,25,0,0,132,133.88,0.9045413803406034,982.72,
0.00067,,74650.0,0.0129,0.0038,0.47,0.0025,0.034,0.0036,0.0,0,0,39,25,0,0,132,123.25999999999999,1.0477405484342042,942.88,
0.00068,,68800.0,0.0129,0.0039,0.458,0.0021,0.034,0.0012,0.001,0,0,40,25,0,0,132,123.43,0.9029895487320747,949.5200000000001,
0.00035,,76500.0,0.0142,0.0039,0.501,0.0019,0.036,0.0046,0.0,0,0,39,50,0,0,132,152.01,1.082001184132623,1015.9200000000001,
0.00057,,65700.0,0.0135,0.004,0.469,0.0027,0.033,0.0016,0.001,0,0,38,25,0,200,132,129.70000000000002,0.876337702390131,969.44,
0.00049,,70250.0,0.0127,0.0036,0.464,0.0019,0.033,0.0028,0.001,0,0,38,50,0,200,132,145.68,0.9210426963207027,956.1600000000001,
0.00047,,71000.0,0.0136,0.0041,0.483,0.0038,0.033,0.0021,0.001,0,0,38,50,0,200,132,145.68,0.9406232839099395,956.1600000000001,
0.00074,,69350.0,0.013,0.004,0.47,0.0025,0.034,0.0021,0.001,0,0,38,25,0,200,132,114.9,1.0019234116623148,916.3200000000002,
0.00072,,69850.0,0.013,0.0037,0.462,0.0026,0.035,0.0047,0.001,0,0,40,0,0,200,132,119.41384616,0.9242060577474995,916.3200000000002,
0.00088,,68450.0,0.0138,0.0038,0.483,0.0025,0.035,0.0011,0.001,0,0,30,0,0,200,132,119.75384616000001,0.8688155189687143,929.6000000000001,
0.00053,,67650.0,0.0131,0.0037,0.451,0.0022,0.033,0.0002,0.001,0,0,38,50,0,200,132,129.02,0.8756433111145557,942.8800000000001,
0.00037,,68850.0,0.0131,0.0038,0.462,0.0023,0.033,0.001,0.001,0,0,30,50,0,200,132,145.68,0.9121396210873145,956.1600000000001,
0.0005,,69850.0,0.0133,0.0038,0.475,0.0024,0.034,0.0004,0.001,0,0,32,50,0,200,132,146.53,0.9057189653995767,989.3600000000001,
0.00055,,71600.0,0.0132,0.0038,0.472,0.002,0.035,0.0001,0.001,0,0,0,50,0,200,132,146.7,0.9029311520109066,996.0,
0.00064,,72800.0,0.0135,0.0039,0.468,0.0023,0.033,0.0008,0.001,0,0,31,25,0,200,132,129.53,0.9329730564348028,962.8,
0.00065,,71150.0,0.0134,0.004,0.457,0.0022,0.035,0.0012,0.001,0,0,31,25,0,200,132,129.19,0.8536457930180356,949.52,
0.00053,,68750.0,0.0131,0.0037,0.461,0.0026,0.034,0.0037,0.001,0,0,38,25,0,200,132,129.36,0.9406887755102039,956.1600000000001,
0.00089,,69750.0,0.0131,0.0036,0.471,0.002,0.033,0.0021,0.001,0,0,38,25,0,200,132,116.09,0.9072486863640278,962.8,
0.00066,,69800.0,0.0135,0.0039,0.478,0.0021,0.033,0.0027,0.001,0,0,38,25,0,200,132,129.53,0.9376360688643556,962.8,
0.00061,,69950.0,0.0131,0.0037,0.47,0.002,0.032,0.0024,0.001,0,0,30,50,0,200,88,123.56,1.0133578828099707,982.72,
0.00088,,73200.0,0.0137,0.0038,0.47,0.0019,0.033,0.0016,0.001,0,0,31,50,0,200,88,109.16,0.9522169292781237,982.72,
0.00056,,71750.0,0.0133,0.0036,0.462,0.0016,0.032,0.0021,0.001,0,0,31,50,0,200,88,133.5,0.9351685393258427,996.0,
0.00049,,72100.0,0.0134,0.0035,0.455,0.0018,0.032,0.0016,0.0,0,0,31,50,0,200,88,141.86,0.8691033413224306,1022.56,
0.00044,,74400.0,0.0131,0.0036,0.45,0.0018,0.032,0.0021,0.0,0,0,31,5,0,200,88,143.27,0.913966636420744,1002.6400000000001,
0.0005,,72850.0,0.0133,0.0037,0.454,0.0019,0.034,0.0017,0.0,0,0,30,50,0,200,88,143.61,0.8623703084743403,1015.9200000000001,
0.00038,,73750.0,0.0131,0.0036,0.46,0.0018,0.032,0.0026,0.001,0,0,30,50,0,200,88,148.07000000000002,0.9563044505976901,1002.6400000000001,
0.00042,,72200.0,0.0135,0.0039,0.458,0.0023,0.033,0.002,0.001,0,0,30,50,0,200,88,140.39000000000001,0.9154213263052925,1002.6400000000001,
0.00047,,71300.0,0.0135,0.0037,0.468,0.002,0.033,0.0016,0.001,0,0,40,0,0,200,88,139.49,0.9354003871245251,1042.48,
0.00043,,73950.0,0.0131,0.0035,0.47,0.0019,0.032,0.0026,0.0,0,0,32,50,0,200,88,160.05,0.9102249297094658,1095.6000000000001,
0.00034,,76350.0,0.0133,0.0038,0.474,0.0018,0.033,0.0022,0.0,0,0,31,50,0,200,132,168.28,0.93463869740908,1088.96,
0.00033,,73850.0,0.0137,0.004,0.47,0.0016,0.034,0.0016,0.001,0,0,0,75,0,200,88,155.08,0.9381254836213566,1088.96,
0.00067,,73700.0,0.0129,0.0035,0.467,0.0023,0.031,0.0013,0.001,0,0,40,25,0,200,88,125.26000000000002,1.0178907871627012,1049.1200000000001,
0.00051,,75650.0,0.0127,0.0034,0.465,0.0027,0.031,0.001,0.0,0,0,40,50,0,200,88,140.73,1.015977403538691,1015.9200000000001,
0.00091,,74550.0,0.0131,0.0036,0.47,0.0016,0.033,0.0017,0.001,0,0,30,0,0,0,88,104.48984616,1.0630650161921913,961.4720000000001,
0.00061,,69850.0,0.0133,0.0035,0.464,0.0018,0.033,0.0009,0.0,0,0,32,25,0,0,88,132.548,0.8905943507257749,958.816,
0.00089,,70400.0,0.013,0.0034,0.459,0.0019,0.034,0.0004,0.0,0,0,32,0,0,0,88,121.14984616,0.8193489562413819,974.7520000000001,
0.0008,,72050.0,0.0133,0.0034,0.473,0.0017,0.033,0.0009,0.0,0,0,32,0,0,0,88,121.57484616,0.9482224624679713,991.3520000000001,
0.00083,,73150.0,0.0136,0.0039,0.48,0.0025,0.033,0.0016,0.0,0,0,32,0,0,0,88,122.05084616,0.940964389951428,1009.9440000000001,
0.0007,,74550.0,0.0133,0.0035,0.477,0.0031,0.034,0.002,0.0,0,0,32,0,0,0,88,104.69384616,1.210529602726747,969.44,
0.00068,,71200.0,0.0135,0.0037,0.479,0.0026,0.033,0.0021,0.001,0,0,32,25,0,0,88,116.17699999999999,1.054115702763886,956.8240000000001,
0.00097,,70250.0,0.0135,0.0038,0.477,0.0021,0.032,0.0011,0.0,0,0,32,0,0,0,88,104.79584616000001,0.9586019263265805,973.4240000000001,
0.00071,,70200.0,0.0133,0.0036,0.464,0.0021,0.032,0.0005,0.0,0,0,32,25,0,0,88,116.959,0.9543344248839336,987.368,
0.0011,,71100.0,0.013,0.0033,0.469,0.0021,0.033,0.001,0.0,0,0,30,0,0,0,88,89.78384616000001,1.0294724936965205,949.5200000000001,
0.00094,,70150.0,0.0134,0.0035,0.476,0.0023,0.032,0.0017,0.0,0,0,32,0,0,0,88,104.37084616,0.9812989332575897,956.8240000000001,
0.0006,,71250.0,0.0135,0.0036,0.46,0.0031,0.033,0.0021,0.0,0,0,32,25,0,0,88,117.452,0.9706092701699419,1006.624,
0.00075,,74800.0,0.0137,0.0035,0.483,0.0028,0.033,0.0021,0.0,0,0,32,25,0,0,88,116.78900000000002,1.0567776074801563,980.7280000000001,
0.00082,,73400.0,0.0134,0.0038,0.467,0.0024,0.035,0.0029,0.001,0,0,32,0,0,0,88,121.06484616000002,0.8973042418641602,971.432,
0.00032,,71150.0,0.0133,0.0038,0.469,0.0038,0.034,0.0016,0.001,0,0,32,50,0,0,0,106.148,1.3271752647247241,958.816,
0.00026,,71450.0,0.0133,0.0037,0.474,0.0019,0.035,0.0018,0.0,0,0,0,50,0,0,88,148.375,1.0305172704296546,939.5600000000001,
0.00022,,70050.0,0.0128,0.0038,0.464,0.0011,0.034,0.0017,0.0,0,0,30,75,0,0,132,154.49,0.9884717457440609,962.8000000000001,
0.00063,,71800.0,0.0132,0.0038,0.462,0.0018,0.034,0.0021,0.0,0,0,30,25,0,0,132,137.21,0.8738867429487647,962.8000000000001,
0.00054,,71950.0,0.0135,0.0039,0.477,0.0017,0.035,0.0016,0.0,0,0,30,25,0,0,132,141.05,0.9487912087912085,962.8000000000001,
0.00045,,70900.0,0.0132,0.0039,0.452,0.002,0.034,0.0021,0.0,0,0,40,25,0,0,132,145.85,0.8507027768255058,962.8000000000001,
0.00041,,73700.0,0.0133,0.0037,0.464,0.0019,0.033,0.0014,0.0,0,0,40,50,0,0,0,106.25,1.3109929411764707,962.8000000000001,
0.00039,,72400.0,0.0135,0.004,0.479,0.0024,0.036,0.0024,0.001,0,0,0,50,0,0,132,152.35,0.9551952740400392,1029.2,
0.00074,,75200.0,0.0136,0.0038,0.47,0.0023,0.036,0.002,0.001,0,0,0,25,0,0,132,121.50999999999999,0.9654514031766933,949.5200000000001,
0.00049,,69900.0,0.0135,0.0037,0.478,0.0022,0.035,0.0014,0.001,0,0,0,50,0,0,132,129.7,1.0293677717810332,969.44,
0.00072,,71850.0,0.0137,0.004,0.472,0.0024,0.036,0.0021,0.001,0,0,30,25,0,0,132,115.69,0.981268908289394,909.6800000000001,
0.00053,,68550.0,0.0136,0.004,0.481,0.0028,0.036,0.0021,0.001,0,0,32,50,0,0,132,130.94,0.9789865587291888,942.88,
0.00038,,68600.0,0.0134,0.0038,0.466,0.002,0.035,0.0033,0.0,0,0,32,50,0,0,132,147.04,0.8957562568008705,1009.2800000000001,
